Gene,logFC,logCPM,PValue,FDR
Dmagna017545-T2,-1.64626882421829,0.458256778852366,0.00011761365125947,0.0150605277163609
Dmagna004122-T1,3.38646705428034,4.6264866425545,0.000120481464143633,0.0152981085984059
Dmagna011060-T1,-2.52637996707691,-0.274784663201409,0.000125738446522564,0.0158325660579662
Dmagna014641-T1,-0.921371246062687,2.59103963896795,0.000130107938523456,0.016247363232144
Dmagna032328-T1,4.55613770555521,0.564901614982577,0.000131933983325331,0.01634034826267
Dmagna018767-T1,1.94203895257859,8.6233934056853,0.000135989589515376,0.0167057129884336
Dmagna002240-T2,-1.60698973207484,1.05823370892512,0.000139592952399128,0.0170100766996034
Dmagna031985-T2,-1.35810019184027,3.66785770567077,0.000142281471666254,0.0171989842950167
Dmagna014881-T1,-2.57149157101878,0.30578885942348,0.00014622741518664,0.0175356844719851
Dmagna018789-T1,2.06647128242818,7.09455047034194,0.000150379788465484,0.0178916425489248
Dmagna010581-T1,-1.46123269558305,0.46646870429632,0.000152798331901637,0.018037365586201
Dmagna014029-T1,-4.69259673595638,0.0685952360993555,0.000154252654413317,0.0180678884355443
Dmagna001958-T1,-0.919262839105852,4.18746720338996,0.000161438250882571,0.0187640920833512
Dmagna023360-T1,-1.87823456922171,1.46621490650114,0.000168208106934518,0.0194017137082486
Dmagna026458-T1,1.530600859687,4.6365186905158,0.000170356524772948,0.0194644753159748
Dmagna019183-T1,-1.21051387910806,4.81860030609091,0.000171328604700506,0.0194644753159748
Dmagna008997-T1,-1.54536374070841,6.88825974285765,0.000175039373759358,0.019622376361706
Dmagna004655-T2,-1.64729687145095,0.78916155045014,0.000175315738506307,0.019622376361706
Dmagna019501-T1,-2.06770443629552,0.946571290162465,0.000201939963271148,0.0224009978481842
Dmagna030692-T1,1.13168468702643,4.49252160580274,0.000203106333898163,0.0224009978481842
Dmagna032518-T1,-2.14034206402503,1.09819498744186,0.000206026410086638,0.0225583989594863
Dmagna012522-T1,1.29460533177889,6.07431273307319,0.000208946114824012,0.0227134949279916
Dmagna024148-T1,-1.60790679850572,1.93514133356464,0.000211666505080886,0.0228448635126585
Dmagna000658-T1,1.15008142451026,4.78178521996875,0.000215055175972586,0.0228553591601167
Dmagna026590-T1,-1.86302481217391,0.0848980512023432,0.000217085845407292,0.0228553591601167
Dmagna003958-T1,2.27516895724902,10.0167045644901,0.000217730916103666,0.0228553591601167
Dmagna028610-T1,-1.88993342707611,4.47359127900032,0.000217814144212893,0.0228553591601167
Dmagna022191-T1,1.96191862857549,1.10071425190071,0.000222944042552581,0.0232323067791
Dmagna027724-T1,-5.44989764305933,2.32768591616693,0.000230141087825677,0.0238180262811368
Dmagna016746-T1,2.46825447473569,8.3456768940309,0.000237864039097788,0.0244498342229087
Dmagna026912-T1,-3.99549280696754,3.34054307110618,0.000241169474736252,0.0246220997517889
Dmagna016052-T1,4.25404751514762,-0.161400738713565,0.000243213199112959,0.0246641036147437
Dmagna024769-T1,0.937589414473978,3.46737785640152,0.000246948971045889,0.0248759930166892
Dmagna028647-T1,-1.15993204368734,4.01467653956177,0.000257848228599467,0.0256129468872604
Dmagna007016-T1,3.55963652555711,4.55727193947834,0.000258096494016766,0.0256129468872604
Dmagna005289-T1,-1.14384254889337,1.97756478824479,0.000263453106426391,0.0256129468872604
Dmagna005411-T1,1.16210154610638,7.58497987538281,0.000263849077845996,0.0256129468872604
Dmagna032444-T1,-6.14455030184627,7.36501198228059,0.000264332690328395,0.0256129468872604
Dmagna003039-T1,-1.0651125474577,2.6498552197877,0.000264435454296004,0.0256129468872604
Dmagna030850-T1,2.33209509046993,9.41037430881599,0.00028723627025905,0.0272933327409522
Dmagna030585-T1,-7.84940203512545,6.61591524401206,0.000288013431771897,0.0272933327409522
Dmagna026131-T1,2.84604371413055,1.83170829902197,0.000289716631384384,0.0272933327409522
Dmagna031200-T1,-2.0258593012298,0.271238714326581,0.000292755133298152,0.0272933327409522
Dmagna018464-T1,-1.76846847013326,6.34840023486402,0.000294760342151848,0.0272933327409522
Dmagna019116-T1,3.41882953851175,4.7608888745886,0.000294788674624768,0.0272933327409522
Dmagna014614-T1,3.5276155120114,0.604660652750635,0.000295504347306989,0.0272933327409522
Dmagna024568-T1,-2.23586429894496,3.42118735324691,0.000296234716711857,0.0272933327409522
Dmagna002673-T1,5.22451058184493,4.96095930207654,0.000301768247134115,0.027634655843615
Dmagna024591-T1,1.81204192996734,8.10575448920143,0.00030526664707433,0.0277866207065851
Dmagna001816-T1,3.0282347133295,1.07404292500829,0.000317898766680639,0.0287631758355955
Dmagna019669-T1,-1.80869368783674,0.992022313007666,0.000322006329995393,0.0288332837676469
Dmagna024895-T1,-1.88446360218769,0.615978382397119,0.000322490069935958,0.0288332837676469
Dmagna013838-T1,-1.06633406624745,1.72555778357241,0.000325798453505831,0.0288407625179677
Dmagna018514-T1,2.63714065843844,4.26162065098411,0.000328923097059431,0.0288407625179677
Dmagna026993-T1,3.39001661330611,2.71377135318453,0.000329317085403053,0.0288407625179677
Dmagna018510-T1,-2.69668428983698,0.869146618438635,0.000330208597988644,0.0288407625179677
Dmagna014292-T1,-1.6655239797063,-0.238107977224499,0.000340369345151791,0.0295573609496756
Dmagna031394-T1,-1.6171934669261,1.07235091651011,0.000343552255257507,0.0295690642552371
Dmagna023366-T1,-2.37508175326948,1.74319579792225,0.000344417955587142,0.0295690642552371
Dmagna000336-T1,-0.939768783887918,4.89314747568658,0.000348997842619811,0.0297924088163597
Dmagna010224-T1,-0.961972787472492,5.674131090096,0.000350962857002781,0.0297924088163597
Dmagna000411-T1,1.16359564548684,5.79972711670369,0.000356045644032642,0.0300550261526996
Dmagna026041-T1,1.05451120878329,1.65597766742703,0.000361600844341224,0.030228440025885
Dmagna018741-T2,-1.15167635040218,2.22187884844802,0.000362101101567517,0.030228440025885
Dmagna001815-T1,3.0044742727874,4.61987540300414,0.000366600361815792,0.0304358871815199
Dmagna009973-T1,3.81826952451658,7.89704811613823,0.000372061228704227,0.0307204653864528
Dmagna026792-T1,7.86419735245182,4.63385594789462,0.000378475047502309,0.0309862025720301
Dmagna031985-T1,-0.950101299023503,5.05267104406565,0.000379381037447092,0.0309862025720301
Dmagna017423-T1,1.70737761794774,8.72054881482204,0.000381809821333807,0.0310169161309345
Dmagna014616-T1,3.11999029725521,4.94984824743745,0.000387413121272616,0.0313038088899959
Dmagna031276-T1,0.999992630696392,3.08598729406405,0.000400174207020847,0.0320237742145741
Dmagna003869-T1,-1.04092978277514,3.41751985982973,0.000400562099705791,0.0320237742145741
Dmagna022851-T1,-4.55536606424088,3.24924630928711,0.000406471943561987,0.0323252161432717
Dmagna022253-T1,2.60350099912567,6.76482459566622,0.000419415615605684,0.033003227397542
Dmagna004261-T1,3.99007705466475,3.87890909462577,0.000421036952106965,0.033003227397542
Dmagna018705-T1,-1.15485310477483,1.55639935199388,0.000423825258190051,0.033003227397542
Dmagna028668-T1,3.32312334279474,1.9742616929966,0.000425343581291194,0.033003227397542
Dmagna012698-T1,2.64639044497791,4.35585500326109,0.000425918553442799,0.033003227397542
Dmagna024151-T1,-1.31502505323156,1.42980731497378,0.000433699162012636,0.0334346649898517
Dmagna010303-T1,1.95965299166493,5.25099131664197,0.000435932977930346,0.0334362806930331
Dmagna024570-T1,-1.19923860994767,1.5837089005668,0.0004450840474773,0.0339477001969297
Dmagna001915-T1,-1.21960643830855,3.80359594129299,0.000449504759775202,0.0339477001969297
Dmagna026736-T1,-2.06893882823192,0.0445732462613273,0.000452716433850809,0.0339477001969297
Dmagna026168-T1,4.52046014590603,3.86059237389701,0.00045345896476509,0.0339477001969297
Dmagna016752-T1,-1.14374224633702,4.12088105063149,0.000459956734854482,0.0339477001969297
Dmagna010627-T1,4.22266324863681,-0.266837622554643,0.000461306052468321,0.0339477001969297
Dmagna023575-T1,2.83091984360133,6.76236191271203,0.000461543756142835,0.0339477001969297
Dmagna012212-T1,2.13347226120576,6.19729447827038,0.000462013417218148,0.0339477001969297
Dmagna026499-T2,-1.08085570849154,2.96325511756112,0.000462821061586203,0.0339477001969297
Dmagna001867-T1,-3.60400910991619,0.468218498450599,0.000470569934110093,0.034349331905331
Dmagna006952-T1,2.79367705358108,4.23764925651362,0.000473719765868994,0.0344130079917332
Dmagna018515-T1,4.07519531921147,7.15128245385088,0.00048345497155016,0.0349521752158991
Dmagna014642-T1,-1.32604933107934,1.19696097674909,0.000487023542184891,0.035000902532203
Dmagna022097-T1,-1.14839072455194,6.4491484142247,0.000488761775929505,0.035000902532203
Dmagna009733-T1,-4.36142642456682,2.65457930409555,0.000500161025838618,0.0355205475361179
Dmagna023585-T1,5.42167826198682,1.94224163331537,0.000500719829595837,0.0355205475361179
Dmagna004473-T1,3.11013950891369,3.78033335222749,0.000509410547036525,0.0358751651007875
Dmagna003957-T1,1.84094299332979,8.93879655526711,0.000513393080430044,0.0358751651007875
Dmagna016708-T1,3.33913853415525,2.66527966853784,0.000514061735145608,0.0358751651007875
Dmagna019078-T1,-1.18505534204861,0.498149294191039,0.000519828431967816,0.0358751651007875
Dmagna032329-T1,3.76190066411368,1.64360672631885,0.000520228642887491,0.0358751651007875
Dmagna000279-T1,0.815730062688708,4.83045566413046,0.000520591116811798,0.0358751651007875
Dmagna018566-T1,-1.26169090141884,2.90325370659664,0.00052404590139315,0.0358751651007875
Dmagna030595-T1,8.50209192067314,5.70573544537409,0.000524712871427799,0.0358751651007875
Dmagna014570-T1,3.45426814304287,3.85852592699455,0.000536187663927646,0.036473285952567
Dmagna023059-T1,-0.835234467927907,5.00453600520395,0.000539261261984945,0.036473285952567
Dmagna001005-T2,-4.94501574598712,7.07521597405201,0.000540702584604567,0.036473285952567
Dmagna002024-T1,2.11647049419363,5.32604576118392,0.000548465034012315,0.0368287225881058
Dmagna017594-T1,-0.985924909553781,1.85227361235648,0.000550846545659293,0.0368287225881058
Dmagna011257-T1,-1.09558082777981,4.69703691445911,0.000557179504581535,0.0368959595517468
Dmagna031947-T1,0.821493092472059,4.21982618070736,0.000557731296732236,0.0368959595517468
Dmagna029221-T1,-0.989580203780605,1.28589175234868,0.000559177679506951,0.0368959595517468
Dmagna010465-T1,1.78091789516804,6.69984012309602,0.000567306330187597,0.0371432581493466
Dmagna031864-T1,-1.19183922170077,1.24761396457512,0.000567842000827205,0.0371432581493466
Dmagna032620-T1,-1.82007921515568,5.58739865459389,0.000572633617418402,0.0372952325827244
Dmagna028375-T1,-1.53849316656688,-0.111000618457244,0.000578738788654435,0.037531086251367
Dmagna033210-T1,-1.4967470303034,0.698428956112808,0.000593693097925423,0.038336336366039
Dmagna030990-T1,-0.700693959643193,5.18634610258221,0.000602540520736982,0.0387156980912359
Dmagna032939-T1,1.01087383523801,4.07076682945388,0.000604692571113942,0.0387156980912359
Dmagna032702-T1,-2.76523145833232,1.44491952223364,0.000609765115417447,0.0388757421685975
Dmagna028667-T1,3.39768968768778,3.61664183418145,0.000613180841127175,0.0389292542413093
Dmagna017637-T1,2.78405566997274,7.49708237087721,0.000616239343011031,0.0389597341962204
Dmagna030807-T1,-1.37595534984748,3.35034445104641,0.000633930230596221,0.0398558115912058
Dmagna008715-T1,-5.67029086184693,0.0532672089271703,0.000637370666552189,0.0398558115912058
Dmagna014662-T1,-3.14996462408024,5.21070941122468,0.000639650586634608,0.0398558115912058
Dmagna025819-T1,-1.59670708952143,0.498677826815857,0.000640963746966447,0.0398558115912058
Dmagna018639-T1,-1.1828496639926,1.0883708292244,0.000647055973084602,0.0399147037741133
Dmagna010555-T1,1.77427566850102,-0.118858327928102,0.000649664686869807,0.0399147037741133
Dmagna033107-T1,1.51990622495013,8.55218134368622,0.000649835680240362,0.0399147037741133
Dmagna011216-T2,-1.47582538183284,0.807655556147772,0.000656152676169519,0.0401395422547427
Dmagna025679-T1,1.22044865996601,1.59402290244156,0.000660993513098133,0.0401954349205247
Dmagna022738-T1,2.34118261945998,0.965201868434222,0.000663688707975287,0.0401954349205247
Dmagna033123-T1,4.02252097872849,8.41699176667582,0.000665046904707557,0.0401954349205247
Dmagna008010-T1,-0.84768546421239,5.30299539220952,0.000675617032874821,0.040671607038799
Dmagna022140-T1,-1.77773267141723,0.603228394058117,0.000680791302694369,0.0408204626337774
Dmagna030481-T1,-1.35049457681642,4.70398399146231,0.000686366216580524,0.0409920692985443
Dmagna001063-T1,-6.56405258500452,8.65006430503268,0.000697094624293637,0.0414688967443971
Dmagna008180-T1,5.71852066416201,5.13425177147034,0.000704010643887936,0.0415873500950738
Dmagna033178-T1,1.03779840491872,7.0411565443564,0.000708328458506677,0.0415873500950738
Dmagna004400-T1,-1.61264650585268,0.962751046798986,0.000710273597660309,0.0415873500950738
Dmagna012769-T1,1.38089876188372,7.80340649165771,0.000711257389847219,0.0415873500950738
Dmagna023173-T1,-2.20826426805978,6.08822428623244,0.000712847364303383,0.0415873500950738
Dmagna023362-T1,-1.42439044182583,2.53923555923195,0.000718895732404601,0.0416808652436867
Dmagna007328-T1,-1.14877460552887,4.69118741232643,0.000719967295076255,0.0416808652436867
Dmagna000805-T1,1.56778945920392,3.66485281745362,0.0007267243306756,0.041911468078276
Dmagna023385-T1,1.93558786701965,3.0548713333756,0.000736432182449006,0.0421774683297596
Dmagna005448-T1,-1.96584962294139,6.85937416925188,0.00073691936724398,0.0421774683297596
Dmagna028758-T1,-5.01375818525496,1.80432140056887,0.000740651054608681,0.042231084660895
Dmagna012040-T1,-0.828220794476001,4.80953597650837,0.000751387599736762,0.0426822053835431
Dmagna005762-T1,0.88230115324895,5.96575474628843,0.000760003410141831,0.0430099308136445
Dmagna018754-T1,1.54295925758795,7.56849138417135,0.000778943632480858,0.0439173070402454
Dmagna032451-T1,-5.08538391077512,5.84267677840896,0.000785050500666395,0.0440970745913354
Dmagna031469-T1,-0.973609105076071,4.02680663384889,0.000802244831572491,0.0448959977965198
Dmagna026046-T1,3.15054889865319,3.34895171887964,0.000805710118206862,0.0449235420151501
Dmagna002748-T1,-2.14572596635476,-0.0628665591684556,0.000828189343540545,0.0455398832166255
Dmagna033218-T1,-1.33177608857404,6.08961906368434,0.000831220556635484,0.0455398832166255
Dmagna007404-T1,1.07864880390072,3.93791254091902,0.000831881381112891,0.0455398832166255
Dmagna018748-T1,2.18907556537037,6.31056163238554,0.000832028277501072,0.0455398832166255
Dmagna014692-T1,3.79697197341463,4.70187051760033,0.000832553932500166,0.0455398832166255
Dmagna026852-T1,1.26630531357065,1.62155199749505,0.000834903467708301,0.0455398832166255
Dmagna023889-T1,7.29302969798522,1.77576614637057,0.000839716112705916,0.0455398832166255
Dmagna031095-T1,2.89009406183696,5.37408144611266,0.000840875408169327,0.0455398832166255
Dmagna024160-T1,-2.11609665864835,1.1784026952978,0.000849077796799953,0.0457944775891619
Dmagna023424-T1,-1.49499904247312,2.05800259475051,0.000851637869130013,0.0457944775891619
Dmagna002702-T1,-0.71434231390922,4.1433081926664,0.000857807997920375,0.0459626909524002
Dmagna031634-T1,-2.35987839246258,7.14569840796027,0.000864141946362364,0.0459704588845055
Dmagna010926-T1,3.61929288846577,7.78063094314106,0.000864618480208165,0.0459704588845055
Dmagna026209-T1,1.54096251935096,4.70648169133552,0.000869453652795042,0.0459704588845055
Dmagna024594-T1,8.61454908468998,5.83867399447076,0.000870122517602156,0.0459704588845055
Dmagna025816-T1,-1.35087279635387,3.54326750201494,0.0008732811073304,0.0459765767657224
Dmagna030317-T1,-0.977310760940508,1.79408180188018,0.000886372276107069,0.0465037676804785
Dmagna017113-T1,1.5084367559954,9.25401591175969,0.00092106492635975,0.0481567163920271
Dmagna028694-T1,5.32022713412008,8.06905741821837,0.000924637614838136,0.0481768081386353
Dmagna007013-T1,4.29403097503099,5.32980443935505,0.000929793929856861,0.0482789906533923
Dmagna033124-T1,2.49659124892557,5.16094853833409,0.000939743393726201,0.0484212365930344
Dmagna023665-T1,3.29973386623479,2.824023768182,0.000941714757623899,0.0484212365930344
Dmagna017547-T1,5.98297097709286,4.60367049696373,0.000942147158064335,0.0484212365930344
Dmagna031186-T1,2.94300489663983,2.72929350834749,0.000948083342984453,0.0485611502118477
Dmagna023264-T1,-0.794434469639203,6.3536962817389,0.00095731620544019,0.0488362478883647
Dmagna032310-T3,-1.82035391658894,-0.0590039440368391,0.000959918307269645,0.0488362478883647
Dmagna012038-T1,1.07816504928225,5.13229818627216,0.000963706684168925,0.0488644563684311
Dmagna012051-T1,1.07607053580226,6.84273827136953,0.00096867048573289,0.0489518763860333
Dmagna010067-T1,6.17328793664027,4.94175736314784,0.000973978211716105,0.0490560359301011
