gene,logFC,logCPM,PValue,FDR
Dmagna013834-T1,3.45621189404722,0.278047698539448,0.000118983879513718,0.0284605190372545
Dmagna018736-T1,-1.80527159503841,7.9777797553883,0.000125854249431659,0.0295757486164399
Dmagna014696-T1,-2.73942030984035,8.75133223045225,0.00013917104847018,0.0321413136941044
Dmagna018628-T1,-2.94825180063389,5.97282396456684,0.000147193540767281,0.0334179233657242
Dmagna023904-T1,-4.99974629620931,6.27685837450606,0.000149743278199683,0.0334301868580792
Dmagna018920-T1,2.12262973953898,0.636584108373707,0.000160876648321654,0.0348023967669931
Dmagna032017-T2,-2.79145853489752,0.858421617488183,0.000161610377950197,0.0348023967669931
Dmagna001173-T1,1.28876977560858,2.71326188045682,0.000163684284906351,0.0348023967669931
Dmagna019737-T1,1.17932432845229,4.02003404848745,0.000238445708710581,0.049522395659236
Dmagna026912-T1,4.02757655248345,3.32740678227899,0.000242727385739572,0.049522395659236
Dmagna019236-T1,1.29506195510624,1.75303887130067,0.000244007324636773,0.049522395659236
Dmagna014213-T1,-1.99400980400479,1.6766461426271,0.000250874533871887,0.0501561847942378
Dmagna028610-T1,1.92163544816614,4.41251894644944,0.000262294065601016,0.0516680736577296
Dmagna009829-T1,1.26528948164849,4.00436020184411,0.000270085837629114,0.0523546044030577
Dmagna014881-T1,2.64100372152005,0.389317347149501,0.000273596290273538,0.0523546044030577
Dmagna018510-T1,2.72997779217579,0.903266778591125,0.000293565990629301,0.0553847386546406
Dmagna009437-T1,1.27739981600829,3.67914171026568,0.000305776764133578,0.056887218827351
Dmagna026792-T1,-7.82991465049118,4.75142093348693,0.000341927634395139,0.0622336224515144
Dmagna018464-T1,1.80442672800717,6.34812159470332,0.000343806499545507,0.0622336224515144
Dmagna030794-T1,8.9474521666876,2.83528661891079,0.000350429382921015,0.0624643880648392
Dmagna023983-T1,2.57889295251891,0.311927980739863,0.000354407875545187,0.0624643880648392
Dmagna018767-T1,-1.90293831313428,8.7036446075263,0.000378801320853717,0.0654130641400217
Dmagna002830-T1,1.59091110642489,2.73688908535906,0.000382551251144107,0.0654130641400217
Dmagna016052-T1,-4.2203694112367,-0.164479233965261,0.00038578813490569,0.0654130641400217
Dmagna018789-T1,-2.02686580098728,7.15591227007959,0.000393885297473635,0.0659511694957417
Dmagna016053-T1,-4.66370672819999,-0.315379352046679,0.000404453004133369,0.0665630018101058
Dmagna003958-T1,-2.2285359396518,10.1096774476661,0.000408916382694967,0.0665630018101058
Dmagna012522-T1,-1.25602482673276,6.06704595100934,0.00041244711834556,0.0665630018101058
Dmagna030850-T1,-2.3071657584205,9.51538115894686,0.000418956528379501,0.066808603543374
Dmagna031985-T2,1.40593145896182,3.70853722313627,0.000435896258254334,0.0686921221096095
Dmagna018514-T1,-2.59348826423568,4.30631827969262,0.000449708892113095,0.069338639170304
Dmagna001816-T1,-3.00524805582973,0.959439892833962,0.000450351743771291,0.069338639170304
Dmagna001815-T1,-2.97226232150052,4.61597355964146,0.000458257640924786,0.0697541034112217
Dmagna010581-T1,1.50001180818869,0.415304190857352,0.000473953107211248,0.0704511007218425
Dmagna020716-T1,-2.6617585939482,6.66664694077285,0.000480830643643426,0.0704511007218425
Dmagna024568-T1,2.28489448791472,3.48678270837402,0.000487943873739044,0.0704511007218425
Dmagna030692-T1,-1.08867570715298,4.50040946326791,0.000488609725554536,0.0704511007218425
Dmagna016746-T1,-2.40735205052386,8.42891425309729,0.000491513398641596,0.0704511007218425
Dmagna014641-T1,0.948154129204288,2.56182290370287,0.000494393689276088,0.0704511007218425
Dmagna023359-T2,2.06380498919028,0.619395192241532,0.000519821635793377,0.0728775477348951
Dmagna012636-T1,-0.911264541744442,4.96707693572202,0.000522302693732731,0.0728775477348951
Dmagna024591-T1,-1.76077830190373,8.15563347322157,0.000531008898066291,0.073328496799979
Dmagna028647-T1,1.19765925845798,4.04926212209358,0.000548195844719762,0.0749294218369511
Dmagna022851-T1,4.58279371575006,3.29204898781254,0.000566101135104862,0.076595199037673
Dmagna009334-T1,1.54458122809074,4.41400984428964,0.000581523025443771,0.0777643971984712
Dmagna031494-T1,-1.41666390094725,6.84511648467246,0.000586353424191534,0.0777643971984712
Dmagna023585-T1,-5.38838014456186,1.89142223296571,0.000605319642721356,0.0789552153130596
Dmagna026366-T1,-2.63103691764919,4.53059298849445,0.000607121103191127,0.0789552153130596
Dmagna022191-T1,-1.92026234203884,1.06522990809669,0.000637757550150722,0.0815265220135311
Dmagna000945-T1,-5.86558705553298,4.62358578570168,0.000639065682076951,0.0815265220135311
Dmagna017423-T1,-1.6703397734346,8.81513367743709,0.000664863010365251,0.0837165802363631
Dmagna026736-T1,2.11743842080686,0.070936852287774,0.000668732667808201,0.0837165802363631
Dmagna019183-T1,1.25395774666769,4.81933090995288,0.000681733260714357,0.0845538613636001
Dmagna019669-T1,1.85197145928364,1.04447645784528,0.000695089024483367,0.0854194264491257
Dmagna010067-T1,-6.14278701807728,4.94067339471789,0.000702488801314671,0.0855439772146365
Dmagna023424-T1,1.53955463459324,2.07642306738609,0.000717840226908381,0.0858744787868003
Dmagna031864-T1,1.1932106262297,1.29225625012761,0.000726522771628875,0.0858744787868003
Dmagna016752-T1,1.17606035299195,4.10707446976763,0.000729848124522754,0.0858744787868003
Dmagna018705-T1,1.20672135516948,1.55643056374932,0.000752893390935839,0.0858744787868003
Dmagna000411-T1,-1.12144172417486,5.80473640391571,0.000755913752506715,0.0858744787868003
Dmagna022253-T1,-2.56610436622048,6.71130220497741,0.000759284509553423,0.0858744787868003
Dmagna010303-T1,-1.91965789904982,5.3198125002493,0.000766031136060637,0.0858744787868003
Dmagna007328-T1,1.18069790528418,4.69612397969018,0.000767490146427154,0.0858744787868003
Dmagna026168-T1,-4.46749236490135,3.98028811511122,0.000770838550910851,0.0858744787868003
Dmagna008180-T1,-5.68538396193668,5.00909779022834,0.00077112174277372,0.0858744787868003
Dmagna032620-T1,1.85829763519784,5.63600404619591,0.000780894118238453,0.0858744787868003
Dmagna010224-T1,1.00195519165574,5.63734057692046,0.00078268829004399,0.0858744787868003
Dmagna023366-T1,2.4093274741999,1.71827437511194,0.000788545045970618,0.0858744787868003
Dmagna002240-T2,1.649391747523,1.08418868563554,0.000811078146902978,0.0876160627239145
