"cntrl1_4h","cntrl2_4h","cntrl3_4h","treat1_4h","treat2_4h","treat3_4h","cntrl1_24h","cntrl2_24h","cntrl3_24h","treat1_24h","treat2_24h","treat3_24h"
"Tcas000032",4.7246484713892,0.784297239869782,9.20914096583271,2.22685118603022,14.0313757446226,9.50675536667481,0,1.5065246641627,15.1734093082797,0.23287853707566,14.0421583733564,7.01620328364692
"Tcas000010",57.0895023626195,55.0576662388587,61.852439322757,55.114566854248,44.8739280889346,53.4754989375458,65.6998192730769,73.6313929609518,72.4951778062251,78.2471884574219,97.6016686938227,93.6025301704714
"Tcas000033",23.623242356946,26.0386683636767,25.4282250549112,25.05207584284,19.1938630468894,23.0241731536656,23.239563732232,22.7861855454608,22.9287073991782,27.4796673749279,24.9638371081891,19.9323956921788
"Tcas000020",558.09910068285,712.141893801762,696.733366504567,620.549197173755,652.194229186373,486.03286812125,434.737101998445,657.786331490038,661.729239277752,615.963730565122,678.877681358809,713.739224945537
"Tcas000017",5.70895023626195,19.2937121007966,26.802723706528,6.68055355809066,20.914692147645,18.4193385229324,0.349467123792962,18.454927135993,16.016376492073,0.23287853707566,5.2007993975394,2.55134664859888
"Tcas000005",5.31522953031285,12.0781774939946,15.8067344935935,7.60840821893659,12.310546643867,8.46695399844475,2.7957369903437,10.5456726491389,8.93545214820914,3.02742098198358,5.54751935737536,6.21890745595977
"Tcas000023",6.6932520011347,10.1958641183072,13.0577371903598,8.53626287978251,9.39837431951137,12.1805303135521,3.49467123792962,7.34430773779315,10.2841996422784,7.45211318642113,4.68071945778546,8.92971327009608
"Tcas000028",13.1896436492949,17.4113987251092,18.6931816619888,17.4436676239034,12.9724039903115,19.6076829437668,11.3576815232713,14.500299892566,17.3651239861423,16.3014975952962,14.7355982930283,19.6134773611039
"Tcas000004",80.515884366591,85.8021180417541,93.1910085796206,82.9502066796257,75.9812233718243,88.8287454573678,73.9122966822115,89.4499019346601,91.7148295967127,92.4527792190372,89.6271096175956,98.7052234676692
"Tcas000016",47.6402054198411,50.0381639036921,43.709057121415,49.3618679570032,30.5778094057342,23.0241731536656,41.2371206075696,45.5723710909216,45.014447614563,64.7402333070336,61.3694328909649,55.4917896070256
"Tcas000001",14.1739454141676,15.3722259014477,10.8585393477729,20.7839444029487,10.4573460738225,11.4378150505306,12.7555500184431,12.2405128963219,10.7899799525544,14.4384692986909,13.8687983934384,17.3810490435799
"Tcas000027",17.520571414735,22.4309010602758,19.3804309877972,21.3406571994563,19.4586059854672,15.151391365638,11.7071486470642,17.325033637871,18.0394977331769,21.8905824851121,21.6699974897475,20.7296915198659
"Tcas000030",6.6932520011347,9.56842632641134,6.87249325808411,8.16512101544414,7.41280228017798,8.91258315625764,7.16407603775573,6.5910454057118,9.44123245848513,7.45211318642113,6.41431925696526,6.69728495257206
"Tcas000024",127.171788021559,146.506724407675,133.601268937155,130.641936247106,118.207722074981,122.10238924073,108.334808375818,137.470375604846,133.69459534962,149.508020802574,138.514623954466,129.480842416393
"Tcas000035",3.937207059491,3.29404840745308,3.98604608968879,1.48456745735348,2.77980085506674,2.22814578906441,1.39786849517185,2.82473374530506,2.86608842489727,3.72605659321057,3.29383961844162,3.34864247628603
"Tcas000036",13.1896436492949,14.7447881095519,14.294785976815,12.989965251843,15.3550904375115,10.9921858927178,15.5512870087868,13.1820908114236,14.499035561245,16.7672546694475,13.5220784336024,16.2648348848179
"Tcas000037",35.0411428294699,40.3128781293068,37.6612630543009,44.7225946527736,27.6656370813785,36.9872200984692,33.3741103222279,31.4487023643963,38.2707101442165,39.3564727657866,37.9658356020376,34.4431797560849
"Tcas000039",1.1811621178473,0.941156687843738,1.78684824710187,0.74228372867674,0.264742938577785,0.445629157812882,0.349467123792962,0.564946749061011,0.168593436758663,0.465757074151321,0.69343991967192,0.31891833107486
"Tcas000038",0.19686035297455,0.156859447973956,0.687249325808411,0.37114186433837,0.397114407866678,0.148543052604294,0.698934247585925,0.564946749061011,0.337186873517326,0.465757074151321,0.34671995983596,0.31891833107486
"Tcas000040",139.573990258956,134.585406361655,138.274564352652,141.033908448581,114.633692404181,101.454904928733,117.595687156332,138.976900269009,115.655097616443,142.987421764455,135.914224255696,127.407873264407
"Tcas000042",5.31522953031285,25.4112305717809,7.83464231421589,8.35069194761333,5.82434464871127,9.50675536667481,8.21247740913462,20.9030297152574,15.1734093082797,6.98635611226981,8.49463901598102,7.01620328364692
"Tcas000041",1.1811621178473,1.72545392771352,0.687249325808411,0.74228372867674,1.8532005700445,1.18834442083435,0.698934247585925,0.376631166040674,0.337186873517326,0.931514148302641,0.52007993975394,0.15945916553743
"Tcas000043",0.98430176487275,0.941156687843738,1.64939838194019,1.2989965251843,0.264742938577785,0.445629157812882,0.349467123792962,0.564946749061011,0.168593436758663,0.465757074151321,0.8667998995899,0.31891833107486
"Tcas000044",0,0,0.274899730323365,0,0,0,0,0.376631166040674,0.337186873517326,0,0,0.15945916553743
"Tcas000045",1.77174317677095,1.41173503176561,1.78684824710187,1.11342559301511,1.19134322360003,0.297086105208588,1.04840137137889,2.25978699624405,1.01156062055198,0.698635611226981,1.7335997991798,1.11621415876201
"Tcas000046",55.7114798917977,62.7437791895825,61.852439322757,68.2901030382601,47.3889860054235,64.170598725055,47.8769959596358,63.6506670608739,62.8853519109813,59.6169054913691,79.7455907622708,64.2620437115843
"Tcas000049",0,0,0,0,0,0,0,0,0,0,0.17335997991798,0
"Tcas000053",0,0,0,0.37114186433837,0,0,0,0,0.168593436758663,0.23287853707566,0,0
"Tcas000048",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas000054",46.6559036549684,53.1753528631712,42.6094582001215,52.3310028717102,39.44669784809,41.7405977818066,31.6267747032631,29.3772309511726,33.044313604698,54.4935776757045,44.3801548590029,44.489107184943
"Tcas000055",0.7874414118982,0.156859447973956,0.687249325808411,0.185570932169185,0.397114407866678,0,0.174733561896481,0.188315583020337,0.337186873517326,0,0,0.31891833107486
"Tcas000050",10.6304590606257,5.49008067908847,8.79679137034767,7.23726635459822,4.76537289440013,8.31841094584046,15.9007541325798,6.21441423967113,7.24951778062251,12.1096839279343,9.5347988954889,7.65403994579664
"Tcas000047",86.0279742498784,87.9981503133895,92.7786589841355,85.9193415943327,74.6575086789354,65.210400093285,65.8745528349734,91.1447421818432,84.6339052528488,87.096572866297,83.3861503405484,93.9214485015463
"Tcas000052",5.9058105892365,4.70578343921869,3.57369649420374,1.48456745735348,1.05897175431114,4.01066242031594,2.27153630465426,6.5910454057118,2.69749498813861,1.86302829660528,3.81391955819556,1.43513248983687
"Tcas000051",0.7874414118982,0.941156687843738,0.549799460646729,0.37114186433837,0.264742938577785,0.445629157812882,0.349467123792962,1.5065246641627,0.842967183793315,0,0.69343991967192,0.47837749661229
"Tcas000057",0,0,0,0,0,0.297086105208588,0,0,0.168593436758663,0,0,0
"Tcas000058",0.19686035297455,0.156859447973956,0.137449865161682,0,0.132371469288893,0.148543052604294,0,0,0,0,0.52007993975394,0
"Tcas000056",0,0.156859447973956,0.824699190970094,1.11342559301511,0.264742938577785,0.148543052604294,0,0.376631166040674,0.168593436758663,0.23287853707566,0.17335997991798,0.15945916553743
"Tcas000059",51.5774124793321,58.1948551983378,50.9938999749841,47.3205877031422,62.8764479122239,58.3774196734875,51.7211343213584,56.4946749061011,68.2803418872585,52.1647923049479,53.7415937745738,49.9107188132156
"Tcas000060",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas000062",12.4022022373967,13.1761936298123,11.9581382690664,12.2476815231662,11.2515748895559,8.76404010365334,13.4544842660291,12.8054596453829,12.4759143201411,11.8768053908587,11.9618386143406,7.65403994579664
"Tcas000068",0.19686035297455,0.470578343921869,0.137449865161682,0.185570932169185,0,0,0.174733561896481,0.564946749061011,0.337186873517326,0.698635611226981,0.17335997991798,0
"Tcas000067",28.3478908283352,34.6659380022443,25.8405746503963,23.5675083854865,24.4887218184451,29.5600674682545,24.6374322274038,26.7408127888879,31.52697267387,39.3564727657866,32.0715962848263,32.0512922730234
"Tcas000061",111.422959783595,137.56573587316,120.818431477119,115.610690741402,88.1593985464024,91.5025204042451,88.9393830053089,119.957026383955,109.079953582855,130.179102225294,117.711426364308,108.59169173099
"Tcas000063",138.195967788134,113.879959229092,102.400149545453,115.610690741402,304.719122303031,171.270139652751,103.442268642717,115.625767974487,177.528888906872,119.466689519814,119.098306203652,106.199804247928
"Tcas000065",7.0869727070838,5.49008067908847,5.08564501098224,2.78356398253778,9.26600285022248,8.91258315625764,5.41674041879092,3.95462724342708,6.57514403358786,7.91787026057245,5.54751935737536,6.53782578703463
"Tcas000064",578.178856686254,468.852889994155,692.88477028004,456.504493136195,517.837187858148,517.969624431173,374.279289582263,457.418551156399,467.003819821497,493.935377137476,661.541683367012,611.366440670507
"Tcas000066",23.4263820039715,35.763954138062,27.7648727626598,23.7530793176557,28.0627514892452,27.777550837003,17.8228233134411,25.0459725417048,26.6377630078688,23.287853707566,25.3105570680251,23.9188748306145
"Tcas000069",0.19686035297455,0.784297239869782,0.274899730323365,0.185570932169185,0.397114407866678,0.891258315625764,0,0.188315583020337,1.01156062055198,0,0.52007993975394,0
"Tcas000071",0.3937207059491,0.941156687843738,1.09959892129346,0.927854660845925,1.05897175431114,0.148543052604294,0,0.376631166040674,0.337186873517326,0.23287853707566,0.34671995983596,0.31891833107486
"Tcas000070",0.7874414118982,0.941156687843738,0.549799460646729,0.74228372867674,0.264742938577785,0.74271526302147,0,0.376631166040674,0.168593436758663,0,0.17335997991798,0.31891833107486
"Tcas000072",4.3309277654401,4.23520509529682,3.57369649420374,3.89698957555289,3.30928673222231,1.48543052604294,3.31993767603314,3.38968049436607,3.03468186165593,2.56166390783226,4.85407943770344,2.87026497967374
"Tcas000073",0,0,0,0,0,0,0,0,0,0,0.17335997991798,0
"Tcas000074",0,0.313718895947913,0.137449865161682,0.37114186433837,0.52948587715557,0.148543052604294,0.174733561896481,0,0.168593436758663,0,0.34671995983596,0.15945916553743
"Tcas000075",0.98430176487275,0.313718895947913,0,0,0.52948587715557,0.148543052604294,0.174733561896481,0.188315583020337,0.168593436758663,0,0.34671995983596,0.31891833107486
"Tcas000076",0,0,0,0,0,0,0,0,0,0.23287853707566,0,0
"Tcas000081",47.4433450668666,35.4502352421141,43.1592576607682,36.3719027051603,41.5646413567123,47.6823198859784,32.675176074642,32.7669114455387,45.520227924839,45.8770718039051,52.8747938749839,50.2296371442905
"Tcas000079",575.619672097584,554.341289139962,576.189834757772,527.207018292655,534.25125004997,629.525456936998,627.293487208368,592.25250859896,630.370860040641,666.964130184691,644.032325395296,555.236814401331
"Tcas000078",93.3118073099367,88.7824475532593,85.3563662654047,90.9297567629007,79.5552530426244,78.2821887224629,104.490670014096,95.6643161743313,83.4537511955382,149.275142265498,134.527344416352,116.086272511249
"Tcas000083",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas000077",74.4132134243799,71.841627172072,54.5675964691879,65.3209681235531,52.1543588998236,54.3667572531716,88.0657151958265,72.1248682967891,64.5712862785679,98.041864108853,72.4644716057156,82.4403885828513
"Tcas000082",0.19686035297455,1.88231337568748,1.64939838194019,0.74228372867674,3.83877260937788,0.148543052604294,0,0.941577915101686,0.842967183793315,1.1643926853783,0.52007993975394,0.47837749661229
"Tcas000080",0.19686035297455,0.470578343921869,0.412349595485047,0,0.264742938577785,0.148543052604294,0.349467123792962,0.188315583020337,0.337186873517326,0,0,0
"Tcas000084",10.6304590606257,13.1761936298123,14.9820353026234,13.5466780483505,12.7076610517337,11.8834442083435,9.43561234240999,9.98072590007787,10.7899799525544,15.3699834469936,14.9089582729463,15.945916553743
"Tcas000085",9.64615729575296,8.78412908654155,7.83464231421589,9.27854660845925,7.41280228017798,5.79317905156746,8.73667809482406,8.0975700698745,8.59826527469182,8.38362733472377,9.18807893565294,7.49458078025921
"Tcas000086",0.98430176487275,1.41173503176561,1.51194851677851,4.63927330422963,0.264742938577785,0.74271526302147,2.44626986655074,4.33125840946775,0.505780310275989,4.19181366736189,2.08031975901576,5.10269329719776
"Tcas000087",39.7657913008591,36.8619702738797,42.3345584697981,32.103771265269,38.2553546244899,36.5415909406563,32.675176074642,42.5593217625962,36.2475889031126,35.1646590984247,33.1117561643342,30.9350781142614
"Tcas000088",129.337251904279,70.5867515882803,87.2806643776682,286.89266113356,43.2854704574679,44.4143727286839,166.695818049243,309.590818485434,139.595365636173,149.508020802574,317.768843189657,173.332112939186
"Tcas000089",62.995312951856,35.4502352421141,45.4959053685168,37.8564701625137,17.4730339461338,28.9658952578373,106.063272071164,54.6115190758978,27.6493236284207,24.9180034670957,14.5622383131103,7.9729582768715
"Tcas000090",2.3623242356946,2.5097511675833,1.64939838194019,2.04128025386104,2.25031497791117,2.525231894273,0.698934247585925,2.25978699624405,2.36030811462128,0.23287853707566,4.3339994979495,3.98647913843575
"Tcas000091",11.0241797665748,11.9213180460207,6.59759352776075,10.020830337136,10.8544604816892,9.35821231407052,12.0566157708572,9.22746356799652,10.7899799525544,17.6987688177502,11.2683986946687,17.3810490435799
"Tcas000095",3.34662600056735,5.0195023351666,3.8485962245271,3.7114186433837,3.04454379364453,2.525231894273,1.92206918086129,3.01304932832539,3.70905560869059,2.09590683368094,4.16063951803152,3.50810164182346
"Tcas000094",1.1811621178473,0.941156687843738,0.687249325808411,0.74228372867674,1.32371469288893,0.594172210417176,1.22313493327537,0.564946749061011,0.505780310275989,0.465757074151321,0.8667998995899,0.31891833107486
"Tcas000096",0.19686035297455,0.627437791895825,0.412349595485047,0,0.264742938577785,0.445629157812882,0.174733561896481,0.376631166040674,0,0,0.17335997991798,0
"Tcas000092",1.5748828237964,1.25487558379165,1.09959892129346,0.556712796507555,0.52948587715557,0.891258315625764,1.74733561896481,0.941577915101686,1.18015405731064,0.698635611226981,1.04015987950788,0.63783666214972
"Tcas000093",0,0,0.137449865161682,0,0,0,0,0,0.168593436758663,0.23287853707566,0,0.15945916553743
"Tcas000097",65.5544975405252,76.0768322673688,91.8165099280038,66.0632518522299,71.8777078238686,62.0909959885949,33.5488438841244,45.1957399248809,67.1001878299479,46.5757074151321,65.0099924692425,54.3755754482636
"Tcas000098",33.269399652699,38.4305647536193,36.5616641330075,39.5266085520364,32.2986385064898,26.1435772583557,27.7826363415405,37.4748010210471,36.5847757766299,37.9592015433326,33.9785560639241,32.6891289351732
"Tcas000099",0.19686035297455,0.941156687843738,0.687249325808411,0.37114186433837,0.132371469288893,0.148543052604294,0.873667809482406,0.564946749061011,0.168593436758663,0.698635611226981,0.34671995983596,0.47837749661229
"Tcas000100",9.44929694277841,11.9213180460207,18.4182819316654,24.6809339785016,14.9579760296449,27.4804647317944,12.7555500184431,24.4810257926438,12.9816946304171,18.8631615031285,27.0441568672049,12.9161924085318
"Tcas000110",73.4289116595072,72.9396433078897,75.7348757040869,68.8468158347676,65.259134359424,68.6268903031838,52.9442692546338,66.475400806179,59.8506700493254,75.452646012514,72.2911116257976,60.7539420697608
"Tcas000101",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas000109",1.37802247082185,1.72545392771352,1.37449865161682,1.67013838952267,1.98557203933339,2.525231894273,0.524200685689444,1.12989349812202,1.51734093082797,0.698635611226981,0.69343991967192,1.11621415876201
"Tcas000104",73.2320513065326,77.1748484031865,68.0376832550327,63.8364006661996,76.378337779691,66.8443736719323,62.7293487208368,68.3585566363824,83.4537511955382,73.8224962529843,59.8091930717031,61.2323195663731
"Tcas000102",31.1039357699789,37.6462675137495,33.9501166949355,32.8460549939457,26.8714082656452,35.6503326250305,37.2182486839505,41.6177438474945,35.4046217193192,39.5893513028623,29.9912765258105,29.0215681278123
"Tcas000107",47.8370657728157,53.6459312070931,42.3345584697981,52.7021447360485,40.3732981331122,36.6901339932606,51.3716671975655,58.5661463193248,53.7813063260135,56.5894845093855,53.2215138348198,46.2431580058547
"Tcas000111",58.2706644804668,62.5869197416086,57.3165937724215,47.6917295674806,44.7415566196457,58.8230488313004,57.6620754258388,59.5077242344265,59.0077028655321,61.4799337879743,49.9276742163782,48.3161271578413
"Tcas000108",259.265084867482,252.073132894148,309.124746748623,797.02715366665,5.82434464871127,223.111665011649,581.163826867696,589.616090436676,65.2456600256026,7.21923464934547,1.04015987950788,2.07296915198659
"Tcas000106",146.267242260091,144.938129927936,140.061412599754,152.724877175239,111.853891549114,112.447090821451,166.34635092545,164.399503976754,155.948929001763,157.193012526071,141.63510359299,122.145720801671
"Tcas000114",133.27445896377,145.09498937591,102.262699680292,135.837922347843,81.0113392048022,95.3646397719567,191.507983838543,201.685989414781,215.125225304054,209.357804831019,188.78901813068,189.756406989542
"Tcas000113",28.7416115342843,36.5482513779318,26.1154743807196,23.1963665211481,23.429750064134,28.9658952578373,27.4331692177475,24.1043946266032,29.6724448695247,30.7399668939872,24.0970372085992,25.1945481549139
"Tcas000105",0.59058105892365,0,0.137449865161682,0,0.132371469288893,0.297086105208588,1.39786849517185,0,0.337186873517326,0.698635611226981,0.34671995983596,0
"Tcas000112",5.9058105892365,8.6272696385676,8.24699190970094,7.97955008327496,5.95671611800016,6.68443736719323,4.01887192361907,5.46115190758978,6.23795716007053,5.12332781566453,7.97455907622708,6.85674411810949
"Tcas000103",48.0339261257902,57.567417406442,47.6951032111037,63.0941169375229,44.344442211779,39.5124519927422,48.2264630834288,53.1049944117351,42.6541394999417,51.2332781566453,46.1137546581827,49.5918004821407
"Tcas000115",0.3937207059491,0.156859447973956,0.549799460646729,0.74228372867674,0.52948587715557,0,0.349467123792962,0,0.168593436758663,0,0,0.15945916553743
"Tcas000116",7.4806934130329,9.88214522235925,7.97209217937757,6.86612449025985,5.55960171013349,2.67377494687729,8.56194453292758,12.4288284793423,22.0857402153849,11.8768053908587,11.7884786344226,14.1918657328313
"Tcas000117",13.9770850611931,15.9996636933435,10.8585393477729,10.5775431336435,7.67754521875577,9.20966926146622,12.5808164565466,11.8638817302812,14.499035561245,18.6302829660528,13.1753584737665,8.92971327009608
"Tcas000118",19.8828956504296,26.9798250515205,20.0676803136056,22.8252246568098,16.8111765996894,15.4484774708466,13.4544842660291,22.0329232133794,21.2427730315915,17.4658902806745,19.9363976905677,18.9756406989542
"Tcas000275",0.19686035297455,0.156859447973956,0.137449865161682,0,0.264742938577785,0.148543052604294,0.174733561896481,0,0.168593436758663,0.23287853707566,0.17335997991798,0.15945916553743
"Tcas000604",0.3937207059491,0.941156687843738,0.824699190970094,0.37114186433837,0.264742938577785,0.297086105208588,0,0.188315583020337,0.505780310275989,0.465757074151321,0.34671995983596,0.15945916553743
"Tcas001031",0.59058105892365,1.25487558379165,1.51194851677851,0.37114186433837,1.05897175431114,0.74271526302147,0.174733561896481,0.376631166040674,0.337186873517326,0.698635611226981,0.69343991967192,0.47837749661229
"Tcas001588",42.9155569484519,53.3322123111451,47.6951032111037,56.4135633794322,51.6248730226681,50.2075517802514,31.2773075794701,47.6438425041453,51.4209982113922,38.1920800804083,41.6063951803152,52.1431471307396
"Tcas001291",0.3937207059491,0.627437791895825,0.687249325808411,0.927854660845925,0.661857346444463,0.891258315625764,0,0.753262332081349,1.18015405731064,0.23287853707566,0.69343991967192,0.79729582768715
"Tcas000379",223.042779920165,187.13332143293,192.01746163087,228.252246568098,451.254338805835,381.755645193035,313.82147716608,185.114218108991,235.019250841576,168.371182305702,98.1217486335766,86.9052452178993
"Tcas000333",78.74414118982,77.4885672991344,71.6113797492365,79.0532171040728,61.8174761579128,56.4463599896317,81.6005734056567,78.1509669534399,76.035639978157,91.0555079965832,94.654549035217,79.0917461065653
"Tcas000138",11.6147608254985,11.2938802541249,9.62149056131776,9.46411754062844,13.8990042753337,13.665960839595,14.3281520755115,10.1690414830982,14.8362224347623,22.8220966334147,27.0441568672049,19.6134773611039
"Tcas001666",158.866304850462,210.348519733075,165.764537384989,188.168925219554,173.406624768449,132.946032080843,190.634316029061,226.920277539506,222.880523394953,383.783829100688,344.813000056862,327.050748517269
"Tcas000734",13.9770850611931,16.4702420372654,16.7688835497252,10.3919722014744,15.2227189682226,16.191192733868,14.5028856374079,12.8054596453829,13.3188815039344,24.68512493002,18.3761578713059,16.5837532158927
"Tcas000845",64.3733354226779,55.3713851348066,51.1313498401458,62.7229750731845,48.3155862904458,69.221062513601,85.0952446435863,59.8843554004672,60.3564503596014,57.2881201206124,54.9551136339996,43.5323521917184
"Tcas000867",74.806934130329,73.7239405477595,76.8344746253804,64.5786843948764,78.0991668804466,74.5686124073556,54.3421377498057,55.7414125740198,70.6406500018798,52.6305493790992,68.4771920676021,67.2917678567955
"Tcas001011",58.8612455393905,62.9006386375565,63.0894881092122,57.7125599046165,63.6706767279573,40.1066242031594,50.6727329499795,61.7675112306706,68.6175287607759,60.5484196396717,63.4497526499807,58.5215137522368
"Tcas001077",142.723755906549,86.272696385676,77.3842740860271,121.548960570816,36.1374111158677,100.860732718316,218.941153056291,123.346706878321,90.8718624129194,90.3568723853562,53.5682337946558,43.6918113572558
"Tcas001392",1.1811621178473,0.470578343921869,0.687249325808411,0.556712796507555,0.132371469288893,0.148543052604294,0.174733561896481,0.564946749061011,1.18015405731064,0.698635611226981,0.52007993975394,0.15945916553743
"Tcas000122",0.59058105892365,0.156859447973956,0.274899730323365,0.37114186433837,0,0,0,0.753262332081349,0.168593436758663,0.465757074151321,0.69343991967192,0.15945916553743
"Tcas001659",0.19686035297455,0,0,0,0,0,0,0,0,0,0,0
"Tcas001624",0.98430176487275,1.25487558379165,0.549799460646729,0.74228372867674,0.397114407866678,0.148543052604294,1.04840137137889,0.941577915101686,0.505780310275989,8.15074879764811,2.08031975901576,4.94323413166033
"Tcas000260",105.320288841384,103.370376214837,72.4360789402066,90.1874730342239,61.8174761579128,91.9481495620579,219.290620180084,152.912253412514,165.895941770524,194.919335532328,162.264941203229,159.778083868505
"Tcas000256",375.018972416518,552.929554108196,499.630259862715,325.120273160412,347.475106883343,441.76703844517,328.848563489178,480.016421118839,414.90844786307,403.345626215044,329.55732182408,306.958893659553
"Tcas000968",64.1764750697033,76.2336917153428,60.2030409408168,65.5065390557223,61.8174761579128,69.0725194609967,67.9713555777312,70.9949747986671,72.8323646797424,68.4662899002441,65.1833524491605,60.2755645731485
"Tcas000377",168.31560179324,194.191996591758,163.977689137887,181.673942593632,163.346393102493,155.6731191293,189.935381781475,193.965050510947,192.702298215152,203.302962867051,195.550057347481,181.942907878208
"Tcas000914",23.623242356946,26.5092467075986,24.4660759987794,24.3097921141632,22.106035371245,21.3901995750183,19.5701589324059,18.454927135993,19.0510583537289,18.1645258919015,20.2831176504037,23.7594156650771
"Tcas000503",46.0653225960447,74.6650972356032,60.0655910756552,58.2692727011241,70.2892501924019,57.1890752526532,23.7637644179214,41.0527970984335,49.0606900967709,28.4111815232306,34.498636003678,39.5458730532826
"Tcas001150",107.28889237113,115.134834812884,101.438000489322,97.4247393888221,98.6167446202249,108.882057558947,117.071486470642,109.034722568775,127.288044752791,106.192612906501,98.6418285733306,95.5160401569206
"Tcas001193",73.8226323654563,95.2136849201915,91.1292606021954,82.5790648152873,90.5420849936025,58.0803335682789,64.8261514635945,85.1186435251924,89.5231149188501,74.5211318642113,86.67998995899,89.2971327009608
"Tcas001148",129.730972610229,148.545897231337,118.069434173885,129.71408158626,95.0427149494248,114.526693557911,114.101015918402,133.327432778399,135.886310027482,124.124260261327,126.552785340125,111.621415876201
"Tcas001609",2.95290529461825,5.96065902301034,3.43624662904206,5.75269889724474,5.2948587715557,4.30774852552452,0.873667809482406,4.70788957550843,4.5520227924839,0.931514148302641,1.7335997991798,2.55134664859888
"Tcas000673",65.5544975405252,81.2531940505094,80.6830708499075,71.8159507494746,76.7754521875577,80.9559636693402,62.7293487208368,88.6966396025788,96.9412261362313,101.069285090837,109.043427368409,106.837640910078
