logFC,logCPM,PValue,FDR
Tcas001544,2.61034881060096,8.45787942136883,0.00027312548136197,0.435362017290981
Tcas000612,-2.77567627557932,9.3923802734891,0.000591998842834003,0.451205836761818
Tcas000694,0.776975043760105,7.77358110628366,0.00128405192467717,0.451205836761818
Tcas000089,-1.34029691872383,7.9912560914574,0.0015907651442619,0.451205836761818
Tcas000214,2.00219952581652,8.28149397708451,0.00223890407033876,0.451205836761818
Tcas001723,0.702768938685489,7.35805271545699,0.00255960926634933,0.451205836761818
Tcas000029,0.827281697048099,5.19948490117485,0.00271674685521426,0.451205836761818
Tcas002285,0.880739113080368,8.04641706095516,0.00277928560439191,0.451205836761818
Tcas001134,1.0022335605295,8.32316843825796,0.00305308561318356,0.451205836761818
Tcas001689,0.599179521130542,9.15977934223654,0.00328870453726364,0.451205836761818
Tcas000162,-0.526869531005987,7.61389139024428,0.00391045472449052,0.451205836761818
Tcas001006,-0.619952243473612,10.0943844423491,0.00393853466828434,0.451205836761818
Tcas001445,2.60240341882102,10.1284024579375,0.00393875582094867,0.451205836761818
Tcas000765,-0.707788644285825,9.7271470180524,0.00396291199163454,0.451205836761818
Tcas001752,1.46897661806268,6.90531297380132,0.00493620521287226,0.468682817311504
Tcas000820,1.66789894925097,9.55914003080989,0.00495522704828726,0.468682817311504
Tcas000864,0.674069769427936,6.07741896442945,0.0052410655582049,0.468682817311504
Tcas001081,-1.79558237771257,10.3163625675056,0.00529252867729427,0.468682817311504
Tcas002160,3.56156366599106,8.09781355514984,0.00648544866608627,0.527410885037459
Tcas000424,1.35653753756599,11.9854300949225,0.00675381167466751,0.527410885037459
Tcas000568,-1.03322556893808,7.80293753848938,0.00707586317692312,0.527410885037459
Tcas000188,0.628507807492517,7.82386793958613,0.00764879305915841,0.527410885037459
Tcas002236,1.18851259004078,4.54852162363782,0.00770823672019265,0.527410885037459
Tcas000348,-0.629834347254618,8.75927734766798,0.0079409418073394,0.527410885037459
Tcas000780,-0.677574720084324,7.63428667834219,0.00895371064632902,0.528439194695383
Tcas000761,0.565071483594491,5.42502828496983,0.00917249890845877,0.528439194695383
Tcas001369,-1.09090287155497,6.22691001323271,0.0094135274244951,0.528439194695383
Tcas002394,-0.833885308841488,6.50718913250229,0.00959508761191512,0.528439194695383
Tcas001171,-1.65713002564008,13.0467019249045,0.00961401295242541,0.528439194695383
Tcas002323,0.701598006967086,5.7763551569581,0.0103584996522145,0.550381614854331
Tcas000979,0.414579843783185,8.36660746869291,0.0114352119407505,0.587991220437299
Tcas001536,-1.4667497916558,5.30629887592757,0.0125590106697247,0.62559571898566
Tcas000772,-1.23745549251462,7.67498961124685,0.0144926027230521,0.696677313840003
Tcas000855,0.563908477097867,8.1486648982449,0.0148601183629612,0.696677313840003
Tcas001481,-0.853082977681593,8.54754755605016,0.0161401187794141,0.726823778979719
Tcas001498,-1.43727335253572,6.23732756155846,0.016415091620621,0.726823778979719
Tcas002204,1.62466931159592,5.29938294252166,0.0180229754218573,0.753967490651126
Tcas001030,2.16636702371818,10.14498266662,0.0186535721277505,0.753967490651126
Tcas000380,0.446327460523561,9.90650992837502,0.0187898599075179,0.753967490651126
Tcas000535,1.03911807202437,5.9119341844351,0.0191463232600903,0.753967490651126
