logFC,logCPM,PValue,FDR
Tcas002425,0.676379555439596,4.9082887676414,0.000769607097144451,0.0440800404691338
Tcas005850,1.40494782938607,7.4246783719464,0.00077336280826877,0.0440800404691338
Tcas008517,-0.839190975823358,3.91907000791993,0.000776569701536115,0.0440800404691338
Tcas009478,-1.39739592608236,3.68685658640636,0.0007808413894152,0.0440800404691338
Tcas010740,1.7348051679878,2.31268123167025,0.000785406388788167,0.0440886552627605
Tcas001770,4.43048469586928,0.257850310724375,0.000790065906049676,0.0441024499064154
Tcas000694,0.87410063015027,5.08872117469903,0.000796086672831071,0.0441916557496004
Tcas004653,-1.16067946110801,1.95911853708333,0.000802907763500436,0.0443240573088197
Tcas011474,-2.99915838220749,2.28306166198579,0.000807354769947356,0.0443246640731537
Tcas004432,4.63105327469668,0.793944937827944,0.00082030614608815,0.0447896120858623
Tcas010117,1.23103321112238,5.66818065782451,0.000830251212708848,0.0450862506379718
Tcas002477,-0.577675278842813,5.09322340630048,0.000847078643026396,0.0457142943014059
Tcas001386,1.11749855030963,6.0311765713264,0.000850966647324009,0.0457142943014059
Tcas011713,0.96785780186109,3.62059743969351,0.000861860143760061,0.0460381226746999
Tcas007069,-0.870636219345645,7.16505743134777,0.000870321476080921,0.0460381226746999
Tcas002386,-0.790304595547997,6.40951642764238,0.000870817172289659,0.0460381226746999
Tcas009142,-0.833819133009591,4.52617467910942,0.000895464399094222,0.0469464689016556
Tcas008924,-2.34771861279888,5.92027237545632,0.000897395472399541,0.0469464689016556
Tcas000792,-0.679894436411076,4.03716946988749,0.000925310534291265,0.0481547023887413
Tcas008465,-0.793494124165712,5.24231954361618,0.000947933400400093,0.0490764276518017
Tcas011986,-1.47632193856421,1.09232819359465,0.000953421043226456,0.0491060982676224
Tcas011890,3.18684450405159,7.61792642041303,0.00097240080426155,0.04982681454452
Tcas001730,1.43707554322176,6.56210669854621,0.000983587637182767,0.0499427679148354
Tcas000790,1.19461402004794,2.65496933145069,0.00098466025612716,0.0499427679148354
Tcas001190,-0.956484307491364,6.51856229954578,0.00101586610446362,0.051265323817174
Tcas011155,-0.768106097836899,7.45442709906214,0.00102163385477217,0.0512973139541886
Tcas007164,1.27970155836946,2.10526066542362,0.0010444970828559,0.0517721553410513
Tcas004928,3.71294371188121,2.63593837520887,0.00104543473577118,0.0517721553410513
Tcas008094,0.881223599406453,5.68599340346232,0.00105190029533473,0.0517721553410513
Tcas006077,-1.59209665400472,6.88943242770225,0.00105589724546229,0.0517721553410513
Tcas003139,1.26849503505987,3.56917779805757,0.00106178347323523,0.0517721553410513
Tcas005369,-1.02028914443809,4.37255338574132,0.00106217892763366,0.0517721553410513
Tcas010135,1.26019076952146,8.38139771079656,0.00107817772697799,0.0521257558383548
Tcas000960,-0.704283055286086,5.67267843025274,0.00107986703948553,0.0521257558383548
Tcas011145,2.08616556834588,7.01627329261409,0.00116385435119329,0.05590977248617
Tcas008287,-2.75552415239958,1.48371148817141,0.00121411658158772,0.0580452291063372
Tcas009202,-0.870274632336169,7.26697848019844,0.00125314721557901,0.0594974490255758
Tcas005070,0.935670662059095,3.79671583618664,0.00125640129547603,0.0594974490255758
Tcas010412,-1.16009563874153,9.11364705182505,0.00127122865249107,0.0599156447909941
Tcas008050,-0.577818667458161,5.23119817883516,0.00129538472327489,0.0607675312439564
Tcas011905,-0.720079421418898,5.19398192588536,0.00131457207171138,0.0613794586006546
Tcas011757,-1.57548596008018,4.11093001222995,0.00135709506899859,0.0630702043229483
Tcas004250,0.757526672784306,5.95595861321217,0.00137466901138215,0.0632442524773321
Tcas009186,-1.38407850524959,4.09983385343104,0.00138124789543748,0.0632442524773321
Tcas009262,-0.702401172578603,7.3838980226157,0.00138159572260782,0.0632442524773321
Tcas010634,1.03487077848132,2.85396892316437,0.00138837754404109,0.0632442524773321
Tcas004456,-1.36574764326288,3.50353164374452,0.00139248754453694,0.0632442524773321
Tcas000783,3.37107280825166,1.50468831213529,0.00140337707937612,0.0633918057045539
Tcas010258,1.07615916486925,6.60708910118926,0.00141388537207436,0.0633918057045539
Tcas006574,-0.933662896707523,8.10693053031007,0.00142135959545081,0.0633918057045539
Tcas004118,-1.2905761682998,3.80854118254933,0.00142455680433697,0.0633918057045539
Tcas002516,1.11103761369548,3.55542528005269,0.00142745759442801,0.0633918057045539
Tcas002644,-0.733851281471878,4.3547868184539,0.00145336851977512,0.0642568949097033
Tcas011696,1.79487172995795,6.64653033408244,0.00148877948708285,0.0655325314314178
Tcas002805,4.05221421843903,4.06833920978704,0.00151031699132596,0.0659013664091155
Tcas004627,3.20769363812716,7.54941003935588,0.00151034957042509,0.0659013664091155
Tcas001900,-0.86218897111221,7.84739288118404,0.00155237771535668,0.0674406875297564
Tcas008096,1.06417827278991,2.70174626125934,0.00158148344762284,0.0684077169205515
Tcas002631,-0.700961762331708,5.18645951918593,0.00159384332937787,0.0686451833928609
Tcas011339,2.36800525756859,3.73480420654996,0.00161018639524181,0.0689976464466122
Tcas010070,1.43535615289012,5.60536072408985,0.00161583759692827,0.0689976464466122
Tcas010478,-1.21550738372015,2.69636872237598,0.00165417246039153,0.0701030543007502
Tcas004909,1.86636444053321,7.28126841170105,0.00165575668684718,0.0701030543007502
Tcas012428,1.04944682490682,5.63135035494729,0.00167240785352252,0.0702509595740301
Tcas004201,1.08324547548892,6.32254189202426,0.00167331148705156,0.0702509595740301
Tcas001866,2.10916159882026,4.17533670935912,0.00168664380950551,0.0703501153661377
Tcas010820,0.694118369344216,5.62251897922695,0.00168975457244526,0.0703501153661377
Tcas008355,-1.33094445666738,5.82273786584452,0.00175428808330205,0.0727338030222161
Tcas010684,4.32655997390604,0.920634776758097,0.00176690479401298,0.0729541847180895
